17201,石川県金沢市,133,黒田児童公園,石川県金沢市黒田1-9,,1,,1,1,,,,,36.56129656,136.6155789,
17201,石川県金沢市,134,此花町緑地,石川県金沢市此花町149-1,,1,,1,1,,,,,36.57736937,136.6522762,
17201,石川県金沢市,135,金沢市此花町公民館,石川県金沢市此花町2-7,1,1,,1,1,,,,1,36.57717463,136.6519152,
17201,石川県金沢市,136,金沢市花園公民館,石川県金沢市今町チ41,1,1,,1,1,,,,1,36.63347397,136.7076224,
17201,石川県金沢市,137,金沢市立花園小学校,石川県金沢市今町ヌ34,1,1,,1,1,,,,1,36.63262249,136.7082292,
17201,石川県金沢市,138,金沢市材木公民館,石川県金沢市材木町13-11,1,1,,1,1,,,,1,36.56692895,136.6675909,
17201,石川県金沢市,139,旧材木町小学校体育館,石川県金沢市材木町13-12,1,1,,1,1,,,,1,36.566764,136.668018,
17201,石川県金沢市,140,桜田中央公園,石川県金沢市桜田町1-116,,1,,1,1,,,,,36.57922,136.62009,
17201,石川県金沢市,141,桜田南児童公園,石川県金沢市桜田町2-65,,1,,1,1,,,,,36.57676819,136.6213025,
17201,石川県金沢市,142,三口新町第２児童公園,石川県金沢市三口新町2-145,1,1,,1,1,,,,,36.53989881,136.680627,
17201,石川県金沢市,143,三口新町第１児童公園,石川県金沢市三口新町3-294,1,1,,1,1,,,,,36.54390839,136.6811566,
17201,石川県金沢市,144,三口新町第３児童公園,石川県金沢市三口新町4-266,1,1,,1,1,,,,,36.54381035,136.677156,
17201,石川県金沢市,145,三口町第１児童公園,石川県金沢市三口町火237,,1,,1,1,,,,,36.60789117,136.6401312,
17201,石川県金沢市,146,金沢市女性センター,石川県金沢市三社町1-44,1,1,,1,1,,,,1,36.57050711,136.6455484,
17201,石川県金沢市,147,神保緑地,石川県金沢市三社町373-11,,1,,1,1,,,,,36.5699537,136.642311,
17201,石川県金沢市,148,三十苅中央公園,石川県金沢市三十苅町丁154,,1,,1,1,,,,,36.50738858,136.6153934,
17201,石川県金沢市,149,三十苅児童公園,石川県金沢市三十苅町丙184,,1,,1,1,,,,,36.50807005,136.6189146,
17201,石川県金沢市,150,金沢市内川公民館,石川県金沢市三小牛町20-1-10,1,1,,1,1,,,,1,36.50980493,136.6749714,
17201,石川県金沢市,151,北陸学院大学,石川県金沢市三小牛町イ11,1,1,,1,1,,,,1,36.51775163,136.6704311,
17201,石川県金沢市,152,北陸学院小学校,石川県金沢市三小牛町イ11,1,1,,1,1,,,,1,36.5180448,136.67196,
17201,石川県金沢市,153,三池はすのみ公園,石川県金沢市三池栄町201,,1,,1,1,,,,,36.59632169,136.6729225,
17201,石川県金沢市,154,三池はすの里公園,石川県金沢市三池栄町346,,1,,1,1,,,,,36.59741347,136.6689094,
17201,石川県金沢市,155,東金沢駅前かがやき公園,石川県金沢市三池町197-53,,1,,1,1,,,,,36.59305834,136.6705572,
17201,石川県金沢市,156,金沢市営東金沢スポーツ広場,石川県金沢市三池町240-1,,1,,1,1,,,,,36.59359632,136.6707812,
17201,石川県金沢市,157,三馬第２児童公園,石川県金沢市三馬1-229,1,1,,1,1,,,,,36.52515337,136.6312183,
17201,石川県金沢市,158,三馬第３児童公園,石川県金沢市三馬1-73,1,1,,1,1,,,,,36.52651414,136.6348125,
17201,石川県金沢市,159,三馬第１児童公園,石川県金沢市三馬3-150,1,1,,1,1,,,,,36.52845874,136.632137,
17201,石川県金沢市,160,三馬第４児童公園,石川県金沢市三馬3-325,1,1,,1,1,,,,,36.52740118,136.6306028,
17201,石川県金沢市,161,山王町第４児童公園,石川県金沢市山王町1-394,1,1,,1,1,,,,,36.57343423,136.7043939,
17201,石川県金沢市,162,山王町第２児童公園,石川県金沢市山王町2-168,1,1,,1,1,,,,,36.57581139,136.6967748,
17201,石川県金沢市,163,金沢市富樫公民館,石川県金沢市山科1-6-8,1,1,,1,1,,,,1,36.5283824,136.6472696,
17201,石川県金沢市,164,金沢市立富樫小学校,石川県金沢市山科3-6-60,1,1,,1,1,,,,1,36.529503,136.645737,
17201,石川県金沢市,165,金沢市内川スポーツ広場,石川県金沢市山川町1-1,,,,1,1,,,,,36.51136924,136.686505,
17201,石川県金沢市,166,四十万中央公園,石川県金沢市四十万3-185,,1,,1,1,,,,,36.50347265,136.6182149,
17201,石川県金沢市,167,金沢市立四十万小学校,石川県金沢市四十万3-186,1,1,,1,1,,,,1,36.50276979,136.6175628,
17201,石川県金沢市,168,金沢市四十万公民館,石川県金沢市四十万3-90,1,1,,1,1,,,,1,36.503657728615,136.61883165358,
17201,石川県金沢市,169,中四十万児童公園,石川県金沢市四十万町リ407,,,,1,1,,,,,36.4998449,136.6211049,
17201,石川県金沢市,170,四十万きずな広場,石川県金沢市四十万町北チ54-3,,,,1,1,,,,,36.507066,136.623713,
17201,石川県金沢市,171,子来町緑地,石川県金沢市子来町2,1,1,,1,1,,,,,36.57264566,136.6694463,
17201,石川県金沢市,172,子来町さくら公園,石川県金沢市子来町33,1,1,,1,1,,,,,36.57223051,136.671725,
17201,石川県金沢市,173,糸田第２児童公園,石川県金沢市糸田2-207,,1,,1,1,,,,,36.5593155,136.6230302,
17201,石川県金沢市,174,寺地みんなの広場,石川県金沢市寺地1-39,1,1,,1,1,,,,,36.53550018,136.6440863,
17201,石川県金沢市,175,寺地いなほ公園,石川県金沢市寺地2-69,,1,,1,1,,,,,36.53698712,136.6355873,
17201,石川県金沢市,176,金沢市立金沢海みらい図書館,石川県金沢市寺中町イ1-1,1,1,,1,1,,,,1,36.59428184,136.6043739,
17201,石川県金沢市,177,示野中中央公園,石川県金沢市示野中町1-40,,1,,1,1,,,,,36.57789925,136.617155,
17201,石川県金沢市,178,示野中青島公園,石川県金沢市示野中町2-114,,1,,1,1,,,,,36.57540507,136.6156775,
17201,石川県金沢市,179,示野公園,石川県金沢市示野町チ233,,1,,1,1,,,,,36.5816428,136.6098649,
17201,石川県金沢市,180,示野町児童公園,石川県金沢市示野町西26,,1,,1,1,,,,,36.58156795,136.6071412,
17201,石川県金沢市,181,若宮中央公園,石川県金沢市若宮2-29,,1,,1,1,,,,,36.5751651,136.6312097,
17201,石川県金沢市,182,奥卯辰山健民公園,石川県金沢市若松町,1,1,,1,1,,,,,36.56005669,136.6976496,
17201,石川県金沢市,183,若松せせらぎ公園,石川県金沢市若松町1000,1,1,,1,1,,,,,36.55420706,136.6914594,
17201,石川県金沢市,184,若松八幡さん公園,石川県金沢市若松町3-1000,,,,1,1,,,,,36.55737256,136.6890668,
17201,石川県金沢市,185,金沢市立杜の里小学校,石川県金沢市若松町3-282,1,1,,1,1,,,,1,36.5573615,136.6864222,
17201,石川県金沢市,186,若松町第２児童公園,石川県金沢市若松町ツ168-1,,,,1,1,,,,,36.55799691,136.6941391,
17201,石川県金沢市,187,金沢市立野田中学校,石川県金沢市若草町1-23,1,1,,1,1,,,,1,36.5441495,136.657608,
17201,石川県金沢市,188,金沢市営城南市民体育館,石川県金沢市若草町1-60,1,1,,1,1,,,,1,36.544331,136.656789,
17201,石川県金沢市,189,金沢市城南公民館,石川県金沢市若草町22-12,1,1,,1,1,,,,1,36.54172445,136.6612,
17201,石川県金沢市,190,金沢市立十一屋小学校,石川県金沢市十一屋町3-45,1,1,,1,1,,,,1,36.5450108,136.6609902,
17201,石川県金沢市,191,本多の森公園,石川県金沢市出羽町,1,1,,1,1,,,,,36.558206,136.6621251,
17201,石川県金沢市,192,出雲中央公園,石川県金沢市出雲町イ418,,1,,1,1,,,,,36.57628886,136.6249644,
17201,石川県金沢市,193,諸江児童公園,石川県金沢市諸江町2815,,1,,1,1,,,,,36.5928866,136.642016,
17201,石川県金沢市,194,金沢市諸江公民館,石川県金沢市諸江町29-1,1,1,,1,1,,,,1,36.59062966,136.6415363,
17201,石川県金沢市,195,諸江町下丁ふれあい公園,石川県金沢市諸江町下丁263-1,,1,,1,1,,,,,36.60029297,136.6468634,
17201,石川県金沢市,196,金沢市立浅野川中学校,石川県金沢市諸江町下丁388,,1,,1,1,,,,1,36.60261397,136.6491542,
17201,石川県金沢市,197,諸江町上丁ゆうあい公園,石川県金沢市諸江町上丁524-1,,1,,1,1,,,,,36.59411721,136.647952,
17201,石川県金沢市,198,小金町公園,石川県金沢市小金町183,,,,1,1,,,,,36.58322889,136.6712046,
17201,石川県金沢市,199,金沢市立城北児童会館,石川県金沢市小坂町西8-11,1,1,,1,1,,,,1,36.589572678426,136.67189638711,
17201,石川県金沢市,200,城北中央公園,石川県金沢市小坂町西8-6,,1,,1,1,,,,,36.58981564,136.6737764,
17201,石川県金沢市,201,金沢市立小坂小学校,石川県金沢市小坂町中142,1,1,,1,1,,,,1,36.59010151,136.6776713,
17201,石川県金沢市,202,星稜高等学校,石川県金沢市小坂町南206,1,,,1,1,,,,1,36.58495928,136.6824429,
17201,石川県金沢市,203,小坂白蓮公園,石川県金沢市小坂町南589,,1,,1,1,,,,,36.58583923,136.6792725,
17201,石川県金沢市,204,金沢市小坂公民館,石川県金沢市小坂町北312,,1,,1,1,,,,1,36.593443,136.675689,
17201,石川県金沢市,205,金沢市立北鳴中学校,石川県金沢市小坂町北95,1,1,,1,1,,,,1,36.59512422,136.6764992,
17201,石川県金沢市,206,金沢市立小将町中学校,石川県金沢市小将町1-15,1,1,,1,1,,,,1,36.564333,136.664874,
17201,石川県金沢市,207,金沢市キゴ山ふれあい研修センター青少年交流棟,石川県金沢市小豆沢町ヲ4,1,1,,1,1,,,,1,36.52375634,136.7459503,
17201,石川県金沢市,208,小立野児童公園,石川県金沢市小立野1-729,1,1,,1,1,,,,,36.54507827,136.6829796,
17201,石川県金沢市,209,金沢市崎浦公民館,石川県金沢市小立野2-41-36,1,1,,1,1,,,,1,36.54680392,136.6804982,
17201,石川県金沢市,210,金沢市小立野公民館,石川県金沢市小立野4-7-51,1,1,,1,1,,,,1,36.550971,136.679032,
17201,石川県金沢市,211,金沢市立小立野小学校,石川県金沢市小立野4-7-7,1,1,,1,1,,,,1,36.551585,136.678373,
17201,石川県金沢市,212,金沢美術工芸大学,石川県金沢市小立野5-11-1,1,1,,,1,,,,1,36.55629952,136.6772484,
17201,石川県金沢市,213,金沢大学（鶴間キャンパス）,石川県金沢市小立野5-11-80,1,1,,1,1,,,,1,36.55490268,136.6765663,
